,id,title,release_date,popularity,vote_average,vote_count
2489,79707,Children Who Chase Lost Voices,2011-05-07,15.448,7.2,521
2490,55931,The Animatrix,2003-05-09,26.287,7.2,1231
2491,21183,Fluke,1995-06-02,8.811,7.2,210
2492,11660,Following,1999-04-02,7.457,7.2,1192
2493,9400,Set It Off,1996-11-06,14.368,7.2,267
2494,4538,The Darjeeling Limited,2007-09-07,10.203,7.2,2811
2495,68722,The Master,2012-09-07,12.209,7.2,2401
2496,24615,Aloha Scooby-Doo!,2005-01-01,25.831,7.2,338
2497,20982,Naruto Shippuden the Movie,2007-08-04,173.383,7.2,438
2498,16620,La Bamba,1987-07-24,14.191,7.2,542
2499,44826,Hugo,2011-11-22,19.501,7.2,6157
2500,376660,The Edge of Seventeen,2016-11-18,17.966,7.2,3531
2501,11832,Babette's Feast,1987-08-11,7.296,7.2,284
2502,10150,The Last Unicorn,1982-11-19,7.549,7.2,366
2503,335360,My Little Pony: The Movie,2017-10-05,22.888,7.2,300
2504,24804,Black Dynamite,2009-10-16,6.296,7.2,474
2505,916,Bullitt,1968-10-17,13.06,7.2,820
2506,409,The English Patient,1996-11-05,13.768,7.2,1683
2507,597219,The Half of It,2020-05-01,15.075,7.2,1230
2508,51876,Limitless,2011-03-08,54.732,7.2,9013
2509,1714,Fahrenheit 451,1966-09-07,8.649,7.2,733
2510,1621,Trading Places,1983-06-07,15.107,7.2,2579
2511,198663,The Maze Runner,2014-09-10,216.636,7.2,14621
2512,18030,Kiss Me Deadly,1955-04-28,6.758,7.2,275
2513,535544,Downton Abbey,2019-09-12,21.819,7.2,860
2514,45162,Superman/Batman: Apocalypse,2010-09-28,23.259,7.2,517
2515,6396,SLC Punk,1998-09-24,9.699,7.2,274
2516,4176,Murder on the Orient Express,1974-11-22,10.813,7.2,1040
2517,1164,Babel,2006-09-08,10.338,7.2,3044
2518,695,Short Cuts,1993-09-05,10.005,7.2,432
2519,11524,Thief,1981-03-27,6.348,7.2,441
2520,512263,Honey Boy,2019-11-08,11.641,7.2,508
2521,438740,Salyut-7,2017-09-22,8.782,7.2,365
2522,396774,Bomb City,2017-03-31,7.061,7.2,211
2523,323027,Justice League: Gods and Monsters,2015-07-14,30.581,7.2,458
2524,177677,Mission: Impossible - Rogue Nation,2015-07-23,52.757,7.2,7305
2525,12289,Red Cliff,2008-07-10,13.842,7.2,637
2526,10223,A Simple Plan,1998-12-11,8.406,7.2,664
2527,8329,[REC],2007-11-23,34.924,7.2,3425
2528,4688,Across the Universe,2007-09-14,9.308,7.2,1127
2529,978,Seven Years in Tibet,1997-09-12,11.08,7.2,2248
2530,599281,Fear of Rain,2021-02-12,55.22,7.2,360
2531,475094,The Captain,2017-09-29,8.44,7.2,316
2532,294016,Trumbo,2015-10-27,11.589,7.2,1337
2533,12159,What Dreams May Come,1998-10-02,15.665,7.2,1876
2534,10625,Mean Girls,2004-04-30,52.736,7.2,7180
2535,4588,Lust  Caution,2007-09-27,13.206,7.2,478
2536,476,Drugstore Cowboy,1989-10-20,7.498,7.2,388
2537,59,A History of Violence,2005-09-23,13.225,7.2,2522
2538,8470,John Q,2002-02-15,18.835,7.2,1837
2539,8222,High Heels,1991-10-23,9.483,7.2,311
2540,1885,The Karate Kid,1984-06-22,28.431,7.2,3284
2541,607,Men in Black,1997-07-02,34.447,7.2,11639
2542,458,Sissi: The Young Empress,1956-12-01,8.875,7.2,275
2543,537915,After,2019-04-11,155.184,7.2,7069
2544,504949,The King,2019-10-11,21.082,7.2,2506
2545,11093,House of Sand and Fog,2003-12-19,8.31,7.2,573
2546,8963,Crimson Tide,1995-05-12,12.607,7.2,1334
2547,355338,Riley's First Date?,2015-11-03,16.296,7.2,676
2548,335787,Uncharted,2022-02-10,6178.481,7.2,2098
2549,15067,The Good  the Bad  the Weird,2008-07-16,8.865,7.2,574
2550,14859,Keith,2008-09-13,5.197,7.2,388
2551,8879,Pale Rider,1985-06-28,12.007,7.2,807
2552,8438,Murder in the First,1995-01-20,6.597,7.2,448
2553,524047,Greenland,2020-07-29,50.841,7.2,3394
2554,187022,A Touch of Sin,2013-10-04,8.068,7.2,223
2555,117691,Gangs of Wasseypur - Part 1,2012-06-22,6.606,7.2,264
2556,63310,Bullhead,2011-02-02,6.849,7.2,276
2557,49047,Gravity,2013-10-03,17.08,7.2,13337
2558,39057,Pokémon: Arceus and the Jewel of Life,2009-07-18,22.796,7.2,221
2559,15588,OSS 117: Lost in Rio,2009-04-15,11.395,7.2,1140
2560,11575,The Great Race,1965-07-01,8.751,7.2,230
2561,11222,The American Friend,1977-06-24,6.469,7.2,245
2562,7350,The Bucket List,2007-12-25,16.6,7.2,3064
2563,1271,300,2007-03-07,44.151,7.2,11695
2564,98622,9,2005-04-21,7.418,7.2,210
2565,15283,Pom Poko,1994-07-16,23.976,7.2,765
2566,11646,Gallipoli,1981-08-13,7.855,7.2,338
2567,11328,Pusher II,2004-12-25,6.496,7.2,324
2568,10476,Hustle & Flow,2005-07-22,9.856,7.2,284
2569,4518,Elizabeth,1998-09-13,11.15,7.2,1129
2570,536743,Queen & Slim,2019-11-27,10.635,7.2,523
2571,12230,One Hundred and One Dalmatians,1961-01-25,60.927,7.2,5267
2572,9540,Dead Ringers,1988-09-23,9.819,7.2,627
2573,4415,Les Misérables,1998-05-01,10.353,7.2,479
2574,501170,Doctor Sleep,2019-10-30,52.515,7.2,3316
2575,23637,Ciao  Professore!,1992-10-09,5.777,7.2,338
2576,14291,Searching for Bobby Fischer,1993-08-13,7.691,7.2,431
2577,13001,Stargate: The Ark of Truth,2008-03-11,9.731,7.2,364
2578,403431,Brigsby Bear,2017-07-27,8.128,7.2,302
2579,11287,A League of Their Own,1992-07-01,10.058,7.2,1076
2580,11176,The Muppet Movie,1979-05-31,10.431,7.2,443
2581,10876,Quills,2000-11-22,10.222,7.2,494
2582,118628,English Vinglish,2012-09-21,6.828,7.2,205
2583,71325,With Every Heartbeat,2011-07-29,10.254,7.2,250
2584,59468,The Way,2010-09-10,9.567,7.2,457
2585,11639,The Dark Crystal,1982-12-17,10.182,7.2,869
2586,988,The China Syndrome,1979-03-16,8.624,7.2,336
2587,551,The Poseidon Adventure,1972-12-13,11.004,7.2,646
2588,243,High Fidelity,2000-03-17,12.051,7.2,1568
2589,664300,Shiva Baby,2021-04-02,8.202,7.2,268
2590,454640,The Angry Birds Movie 2,2019-08-02,48.708,7.2,1292
2591,71524,Ace of Aces,1982-10-27,6.79,7.2,245
2592,10648,Magnum Force,1973-12-23,12.063,7.2,791
2593,752505,The Old Ways,2020-10-16,9.333,7.2,246
2594,279229,Sapphire Blue,2014-08-14,13.369,7.2,899
2595,22527,The Wrong Man,1956-12-22,7.154,7.2,373
2596,994,Straw Dogs,1971-12-23,8.693,7.2,701
2597,421,The Life Aquatic with Steve Zissou,2004-12-10,9.378,7.2,2245
2598,509364,By the Grace of God,2019-02-20,10.403,7.2,435
2599,363676,Sully,2016-09-07,24.319,7.2,6040
2600,96714,Diaz - Don't Clean Up This Blood,2012-04-13,5.815,7.2,374
2601,4441,Candy,2006-05-25,7.726,7.2,496
2602,964,The Phantom of the Opera,1925-09-22,10.226,7.2,250
2603,570670,The Invisible Man,2020-02-26,24.431,7.2,4558
2604,188538,Remember Sunday,2013-04-21,7.128,7.2,457
2605,44716,In a Better World,2010-08-26,7.85,7.2,324
2606,10994,White Oleander,2002-10-11,6.014,7.2,298
2607,334517,The Siege of Jadotville,2016-09-19,10.361,7.2,701
2608,17581,Naruto Shippuden the Movie: Bonds,2008-08-02,57.591,7.2,303
2609,12105,Yellow Submarine,1968-07-17,7.059,7.2,384
2610,2117,Sophie Scholl: The Final Days,2005-02-13,7.058,7.2,340
2611,487672,Reign of the Supermen,2019-01-10,16.823,7.1,488
2612,474354,22 July,2018-10-04,10.903,7.1,962
2613,25431,Adam's Rib,1949-11-18,7.333,7.1,218
2614,11485,Take the Money and Run,1969-08-18,6.577,7.1,612
2615,11446,Welcome to the Dollhouse,1996-05-24,6.908,7.1,318
2616,6615,Lars and the Real Girl,2007-10-12,8.789,7.1,1393
2617,1548,Ghost World,2001-07-20,7.592,7.1,1099
2618,458423,Mamma Mia! Here We Go Again,2018-07-09,17.342,7.1,2861
2619,226448,In Your Eyes,2014-04-20,6.743,7.1,600
2620,2024,The Patriot,2000-06-28,20.593,7.1,3135
2621,560044,The Willoughbys,2020-04-22,18.896,7.1,751
2622,537996,The Ballad of Buster Scruggs,2018-11-09,17.066,7.1,3256
2623,254172,Fathers and Daughters,2015-10-01,10.249,7.1,853
2624,116745,The Secret Life of Walter Mitty,2013-12-18,28.311,7.1,6519
2625,63831,The Kid with a Bike,2011-05-18,8.158,7.1,327
2626,557940,My Boyfriend's Meds,2020-02-14,11.919,7.1,280
2627,396371,Molly's Game,2017-01-01,15.976,7.1,3098
2628,37767,Un sacco bello,1980-01-19,6.128,7.1,343
2629,12584,The Shootist,1976-08-11,6.131,7.1,261
2630,9660,Operation Petticoat,1959-12-05,10.305,7.1,260
2631,1997,Two Brothers,2004-04-07,11.186,7.1,717
2632,530385,Midsommar,2019-07-03,33.985,7.1,4789
2633,522162,Midway,2019-11-06,37.913,7.1,1871
2634,271714,Love & Mercy,2015-05-29,8.524,7.1,552
2635,10141,Dirty Rotten Scoundrels,1988-12-14,10.688,7.2,631
2636,609,Poltergeist,1982-06-04,24.457,7.1,2316
2637,581389,Space Sweepers,2021-02-05,58.677,7.1,779
2638,16161,Baby Boy,2001-06-27,10.269,7.2,232
2639,10198,The Princess and the Frog,2009-12-08,98.878,7.1,4436
2640,9829,United 93,2006-04-28,11.643,7.1,1139
2641,3073,Bud Abbott and Lou Costello Meet Frankenstein,1948-06-15,8.379,7.1,215
2642,2153,The Driver,1978-06-08,6.84,7.1,288
2643,403300,A Hidden Life,2019-12-11,11.241,7.1,488
2644,40807,50/50,2011-09-30,17.541,7.1,3165
2645,400090,The Nightingale,2018-09-23,20.729,7.1,392
2646,54551,Banana,2010-12-13,11.464,7.1,233
2647,31602,The Chase,1966-02-18,7.552,7.1,212
2648,13459,Barbie in 'A Christmas Carol',2008-11-03,29.167,7.1,424
2649,12473,The Visitor,2007-09-07,9.684,7.1,342
2650,420818,The Lion King,2019-07-12,106.691,7.1,8438
2651,11703,Kiss of the Spider Woman,1985-07-26,7.545,7.1,205
2652,639721,The Addams Family 2,2021-10-01,197.323,7.1,849
2653,487242,Suicide Squad: Hell to Pay,2018-05-09,35.789,7.1,466
2654,130739,A Coffee in Berlin,2012-07-03,7.734,7.1,271
2655,89636,Dragon Ball: Plan to Eradicate the Super Saiyans,2010-11-11,32.963,7.1,236
2656,11165,Tora! Tora! Tora!,1970-01-26,10.94,7.1,394
2657,2280,Big,1988-06-03,18.586,7.1,2880
2658,1574,Chicago,2002-12-10,13.479,7.1,2141
2659,587272,Father There Is Only One,2019-08-02,17.118,7.1,252
2660,14748,Boy A,2007-10-28,7.275,7.1,357
2661,13666,The Wolf Man,1941-12-12,11.113,7.1,409
2662,10948,The Fox and the Hound,1981-07-10,44.69,7.1,2671
2663,441829,Team Thor: Part 2,2017-02-14,15.253,7.1,225
2664,13041,El Topo,1970-12-18,7.282,7.1,439
2665,11457,Life as a House,2001-10-25,7.835,7.1,322
2666,785538,7 Prisoners,2021-10-22,119.866,7.1,251
2667,542921,While at War,2019-09-27,7.338,7.1,219
2668,522039,The Last Black Man in San Francisco,2019-06-07,8.207,7.1,220
2669,336050,Son of Saul,2015-06-11,9.2,7.1,857
2670,281338,War for the Planet of the Apes,2017-07-11,64.666,7.1,7348
2671,19265,Whatever Works,2009-06-19,8.294,7.1,1458
2672,10531,Death and the Maiden,1994-05-04,6.609,7.1,379
2673,2668,Sleepy Hollow,1999-11-19,35.965,7.1,5511
2674,565179,The First King,2019-01-31,13.325,7.1,930
2675,11382,Bullets Over Broadway,1994-10-14,7.461,7.1,448
2676,10986,The Taming of the Scoundrel,1980-12-20,11.294,7.1,373
2677,606954,I Hate Summer,2020-01-30,6.126,7.1,673
2678,612,Munich,2005-12-23,12.472,7.1,2059
2679,473033,Uncut Gems,2019-08-30,19.027,7.1,3602
2680,420817,Aladdin,2019-05-22,71.204,7.1,8584
2681,297270,Tinker Bell and the Legend of the NeverBeast,2014-12-12,49.149,7.1,773
2682,10634,Friday,1995-04-26,27.861,7.1,1355
2683,573,Frenzy,1972-05-25,7.716,7.1,656
2684,82881,Tangled Ever After,2012-01-13,42.372,7.1,882
2685,68730,Silence,2016-12-22,20.556,7.1,2543
2686,10564,Where the Heart Is,2000-04-27,12.707,7.1,561
2687,9741,Unbreakable,2000-11-22,23.133,7.1,7795
2688,1627,The Wild Child,1970-02-26,6.909,7.1,235
2689,336000,The Glass Castle,2017-08-11,15.257,7.1,620
2690,75258,Secret of the Wings,2012-08-17,61.832,7.1,945
2691,203,Mean Streets,1973-10-14,10.792,7.1,1647
2692,371638,The Disaster Artist,2017-03-12,10.513,7.1,3061
2693,9322,La Femme Nikita,1990-02-21,11.06,7.1,1526
2694,506281,The World to Come,2021-02-12,23.949,7.1,198
2695,14903,Pooh's Grand Adventure: The Search for Christopher Robin,1997-08-05,9.468,7.1,269
2696,10162,Waking Ned,1998-09-15,8.201,7.1,215
2697,568467,Ammonite,2020-11-13,14.34,7.1,367
2698,517331,The Realm,2018-09-28,6.327,7.1,332
2699,272878,Max,2015-06-26,23.149,7.1,646
2700,11489,Rosetta,1999-05-23,6.971,7.1,201
2701,9820,The Parent Trap,1998-07-28,95.872,7.1,3285
2702,744275,After We Fell,2021-09-01,242.256,7.1,1703
2703,440472,The Upside,2019-01-10,13.56,7.1,960
2704,249688,The End of the Tour,2015-07-31,8.005,7.1,456
2705,147773,The Way Way Back,2013-06-06,15.7,7.1,1442
2706,10830,Matilda,1996-08-02,37.538,7.1,3522
2707,10102,La Grande Bouffe,1973-05-16,7.43,7.1,351
2708,652,Troy,2004-05-03,47.411,7.1,8489
2709,647,Final Fantasy VII: Advent Children,2005-07-14,16.384,7.1,892
2710,19236,Santa Sangre,1989-11-24,8.471,7.1,297
2711,11533,Jason and the Argonauts,1963-06-19,22.23,7.1,447
2712,9441,Stepmom,1998-12-25,12.93,7.1,1159
2713,4552,A Tale of Two Sisters,2003-06-13,25.776,7.1,861
2714,19562,The Magnificent One,1973-11-23,7.806,7.1,266
2715,17887,Barefoot in the Park,1967-05-25,9.142,7.1,479
2716,4192,Death on the Nile,1978-09-29,15.295,7.1,545
2717,585083,Hotel Transylvania: Transformania,2022-02-25,1127.646,7.1,896
2718,69315,Battlestar Galactica: Razor,2007-11-12,8.895,7.1,304
2719,11316,Macbeth,1971-12-20,7.614,7.1,215
2720,11153,National Lampoon's Vacation,1983-07-28,15.106,7.1,1176
2721,7445,Brothers,2009-01-22,106.738,7.1,2201
2722,2100,The Last Castle,2001-10-19,10.536,7.1,951
2723,537055,Wonder Woman: Bloodlines,2019-10-04,29.217,7.1,376
2724,449749,The Leisure Seeker,2018-01-03,6.571,7.1,403
2725,58574,Sherlock Holmes: A Game of Shadows,2011-11-22,47.925,7.1,8992
2726,48034,Little White Lies,2010-10-20,10.902,7.1,1295
2727,38810,Dogtooth,2009-10-22,15.088,7.1,1672
2728,27725,High Sierra,1941-01-23,7.738,7.1,230
2729,19186,The Parent Trap,1961-05-13,10.079,7.1,275
2730,291270,Anomalisa,2015-12-30,9.682,7.1,1421
2731,82693,Silver Linings Playbook,2012-11-16,27.242,7.1,10519
2732,635,Angel Heart,1987-03-06,10.657,7.1,1128
2733,473,Pi,1998-07-10,8.866,7.1,1753
2734,428449,A Ghost Story,2017-04-24,13.184,7.1,1880
2735,302429,Strange Magic,2015-01-23,51.275,7.1,347
2736,13701,Immortal Beloved,1994-12-16,10.203,7.1,258
2737,11897,How the West Was Won,1962-10-01,10.001,7.1,319
2738,2323,Field of Dreams,1989-04-21,13.462,7.1,1137
2739,461615,MFKZ,2018-05-23,7.064,7.1,221
2740,212778,Chef,2014-05-08,12.906,7.1,2672
2741,276,The Edukators,2004-10-25,5.967,7.1,268
2742,123377,Pietà,2012-09-05,7.16,7.1,274
2743,36950,You Don't Know Jack,2010-04-14,7.889,7.1,308
2744,196024,The Keeper of Lost Causes,2013-10-03,8.818,7.1,580
2745,9303,Bound,1996-09-13,8.731,7.1,663
2746,340613,The Wife,2018-08-02,11.002,7.1,917
2747,206563,Trash,2014-10-09,8.127,7.1,512
2748,11296,Birdy,1984-12-14,9.734,7.1,385
2749,524434,Eternals,2021-11-03,626.208,7.1,5592
2750,394374,At the End of the Tunnel,2016-04-21,21.477,7.1,303
2751,430447,Mary and The Witch's Flower,2017-07-08,11.444,7.1,613
2752,8051,Punch-Drunk Love,2002-10-25,13.837,7.1,1767
2753,4643,The Guardian,2006-09-28,14.239,7.1,1205
2754,336843,Maze Runner: The Death Cure,2018-01-10,87.938,7.1,6406
2755,324560,Brimstone,2016-03-12,13.302,7.1,866
2756,25300,I'm Not Scared,2003-02-08,6.428,7.1,854
2757,11462,Suspicion,1941-11-14,7.292,7.1,577
2758,9393,Before the Fall,2004-07-04,8.983,7.1,224
2759,353728,Closet Monster,2016-07-15,10.13,7.1,226
2760,109410,42,2013-04-12,16.637,7.1,1482
2761,23483,Kick-Ass,2010-03-22,47.868,7.1,10117
2762,11042,The Barbarian Invasions,2003-09-24,9.691,7.1,292
2763,5488,I'm a Cyborg  but That's OK,2006-12-07,7.896,7.1,364
2764,1089,Point Break,1991-01-31,15.165,7.1,2782
2765,711,Finding Forrester,2000-12-21,9.298,7.1,876
2766,65,8 Mile,2002-11-08,28.339,7.1,5889
2767,727745,The Kissing Booth 3,2021-08-11,99.362,7.1,1418
2768,532814,The Bad Seed,2018-09-09,11.5,7.1,213
2769,308639,Dope,2015-06-19,12.864,7.1,1241
2770,20410,Scooby-Doo and the Alien Invaders,2000-10-03,12.257,7.1,278
2771,157370,Kill Your Darlings,2013-09-19,11.006,7.1,1180
2772,9846,To Live and Die in L.A.,1985-11-01,7.248,7.1,449
2773,2028,Say Anything...,1989-04-14,13.195,7.1,768
2774,365942,The Space Between Us,2017-01-26,18.729,7.1,2163
2775,340027,Brain on Fire,2017-02-22,14.875,7.1,1201
2776,42661,The Vikings,1958-06-11,10.312,7.1,229
2777,18912,Angst,1983-01-01,6.814,7.1,228
2778,15400,Mickey's Once Upon a Christmas,1999-10-31,12.709,7.1,517
2779,10142,Casualties of War,1989-08-18,11.675,7.1,661
2780,718032,Licorice Pizza,2021-11-26,35.368,7.1,1030
2781,335797,Sing,2016-11-23,94.024,7.1,6774
2782,157832,Calvary,2014-04-11,6.858,7.1,758
2783,19703,A Wednesday!,2008-09-05,7.422,7.1,226
2784,16553,Little Manhattan,2005-09-26,17.011,7.1,588
2785,408,Snow White and the Seven Dwarfs,1937-12-21,62.819,7.1,6183
2786,129533,Barbie: The Princess & The Popstar,2012-09-13,42.162,7.1,478
2787,13925,Luxo Jr.,1986-08-17,7.475,7.1,472
2788,9464,Buffalo '66,1998-01-20,8.535,7.1,655
2789,8428,Pump Up the Volume,1990-08-22,9.097,7.1,263
2790,7972,Before the Devil Knows You're Dead,2007-09-26,11.899,7.1,1157
2791,321741,Concussion,2015-11-12,13.2,7.1,2190
2792,38438,Buffet Froid,1979-12-19,6.402,7.1,201
2793,1924,Superman,1978-12-13,32.155,7.1,3023
2794,1730,Inland Empire,2006-09-06,12.534,7.1,833
2795,567604,Once Upon a Deadpool,2018-12-11,52.668,7.1,575
2796,30159,I Confess,1953-02-28,7.629,7.1,301
2797,14794,if....,1968-12-19,6.585,7.1,268
2798,12914,Stargate: Continuum,2008-07-29,9.441,7.1,377
2799,11687,The Visitors,1993-01-27,12.014,7.1,1580
2800,10537,The Doors,1991-03-01,10.713,7.1,1088
2801,1807,Elephant,2003-09-20,26.406,7.1,1462
2802,327,Brother,2000-12-13,8.677,7.1,310
2803,507076,Climax,2018-09-19,16.929,7.1,1574
2804,401,Garden State,2004-07-28,8.715,7.1,1475
2805,468198,The Place,2017-11-04,7.979,7.1,1079
2806,5335,Theorem,1968-09-04,7.099,7.1,271
2807,1443,The Virgin Suicides,1999-12-31,13.542,7.1,2480
2808,203801,The Man from U.N.C.L.E.,2015-08-13,24.312,7.1,5290
2809,22383,The Professionals,1966-11-01,10.419,7.1,204
2810,14292,Miracle,2004-02-06,10.733,7.1,471
2811,641662,Pieces of a Woman,2020-12-30,9.486,7.1,951
2812,103332,Ruby Sparks,2012-07-25,10.58,7.1,1322
2813,19123,La Chèvre,1981-12-09,8.358,7.1,487
2814,10590,We Were Soldiers,2002-03-01,19.21,7.1,1605
2815,10340,Lady and the Tramp,1955-06-22,45.598,7.1,4427
2816,411,The Chronicles of Narnia: The Lion  the Witch and the Wardrobe,2005-12-07,95.577,7.1,8596
2817,46829,Barney's Version,2010-10-26,10.829,7.1,357
2818,23169,Remember Me,2010-03-11,15.713,7.1,3145
2819,18299,Love in the Afternoon,1957-05-29,7.935,7.1,229
2820,2998,Zabriskie Point,1970-02-09,6.188,7.1,306
2821,351339,Anthropoid,2016-08-12,18.204,7.1,813
2822,19833,In the Loop,2009-01-22,7.329,7.1,495
2823,14533,Gia,1998-01-31,13.284,7.1,578
2824,1555,The Spanish Apartment,2002-06-19,8.006,7.1,904
2825,17358,My Name Ain't Johnny,2008-01-04,5.36,7.1,208
2826,1259,Notes on a Scandal,2006-12-25,9.939,7.1,678
2827,302401,Snowden,2016-09-15,18.752,7.1,3740
2828,209276,Starred Up,2014-03-21,7.119,7.1,783
2829,508,Love Actually,2003-09-07,16.494,7.1,5502
2830,282631,The Admiral: Roaring Currents,2014-07-30,10.833,7.1,208
2831,269494,A Hard Day,2014-05-29,11.643,7.1,334
2832,11934,The Hudsucker Proxy,1994-03-11,8.76,7.1,799
2833,11634,Show Me Love,1998-10-23,7.299,7.1,373
2834,9769,Lolita,1997-09-27,44.985,7.1,1303
2835,8697,Who Am I?,1998-01-17,19.138,7.1,653
2836,2769,An American in Paris,1951-09-26,7.154,7.1,436
2837,197950,The Connection,2014-12-03,5.638,7.1,596
2838,25736,The Postman Always Rings Twice,1946-05-02,9.2,7.1,231
2839,11075,Audition,1999-10-06,8.889,7.1,1109
2840,9787,Lords of Dogtown,2005-06-03,11.06,7.1,602
2841,8619,Master and Commander: The Far Side of the World,2003-11-14,12.826,7.1,2463
2842,6173,Read My Lips,2001-10-17,5.121,7.1,243
2843,716612,Spencer,2021-11-04,26.64,7.1,894
2844,651070,A Fall from Grace,2020-01-17,10.627,7.1,773
2845,570131,Love at Second Sight,2019-04-03,8.705,7.1,555
2846,505954,T-34,2018-12-27,12.134,7.1,682
2847,369523,The Tale,2018-01-20,10.936,7.1,340
2848,310307,The Founder,2016-09-13,18.551,7.1,3934
2849,120605,The Punisher: Dirty Laundry,2012-07-16,8.875,7.1,287
2850,17264,The Black Stallion,1979-10-13,5.799,7.1,226
2851,14412,Body Heat,1981-08-28,8.387,7.1,410
2852,11620,Quo Vadis,1951-11-08,17.313,7.1,299
2853,8095,Cleopatra,1963-06-12,23.419,7.1,536
2854,290250,The Nice Guys,2016-05-15,15.015,7.1,6438
2855,11815,The Fly,1958-07-16,8.244,7.1,389
2856,3291,Good Night  and Good Luck.,2005-09-16,9.016,7.1,768
2857,429191,A Fantastic Woman,2017-04-06,9.024,7.1,564
2858,412202,Handsome Devil,2017-02-15,8.912,7.1,563
2859,393519,Raw,2016-11-11,16.42,7.1,2590
2860,283552,The Light Between Oceans,2016-09-02,18.72,7.1,1192
2861,277217,Descendants,2015-07-31,51.662,7.1,1947
2862,239563,St. Vincent,2014-10-09,17.296,7.1,1563
2863,127373,What Maisie Knew,2013-05-02,6.488,7.1,358
2864,102899,Ant-Man,2015-07-14,66.52,7.1,17080
2865,5693,Hoosiers,1986-11-14,7.223,7.1,381
2866,455207,Crazy Rich Asians,2018-08-15,23.442,7.1,3011
2867,370755,Paterson,2016-11-17,10.349,7.1,1496
2868,13928,Knick Knack,1989-11-23,6.96,7.1,424
2869,11050,Terms of Endearment,1983-11-20,7.446,7.1,583
2870,102651,Maleficent,2014-05-28,82.834,7.1,11625
2871,12545,Jesus Christ Superstar,1973-08-15,12.125,7.1,454
2872,12143,Bad Lieutenant,1992-09-16,8.861,7.1,642
2873,661914,One Night in Miami...,2020-12-25,8.236,7.1,521
2874,567189,Tom Clancy's Without Remorse,2021-04-29,99.14,7.1,1920
2875,77495,Sleep Tight,2011-10-14,14.154,7.1,830
2876,11177,Mask,1985-03-08,7.206,7.1,322
2877,10545,The Hunchback of Notre Dame,1996-06-21,38.375,7.1,4184
2878,1440,Little Children,2006-10-06,13.132,7.1,737
2879,365045,Heidi,2015-12-10,12.744,7.1,321
2880,5698,The Great Train Robbery,1903-12-07,6.913,7.1,463
2881,1637,Speed,1994-06-09,29.684,7.1,4903
2882,624,Easy Rider,1969-06-26,15.418,7.1,1568
2883,606679,The High Note,2020-06-10,9.183,7.1,345
2884,527435,The Christmas Chronicles,2018-11-22,12.953,7.1,1665
2885,440642,The Spacewalker,2017-04-09,18.358,7.1,258
2886,418680,Goodbye Christopher Robin,2017-09-29,11.142,7.1,689
2887,248933,The Dark Valley,2014-02-13,7.776,7.1,313
2888,12144,The Land Before Time,1988-11-18,16.311,7.1,2118
2889,267,Live Flesh,1997-10-10,7.478,7.1,507
2890,18240,The Proposal,2009-06-01,90.17,7.1,5450
2891,15906,Barbie and the Magic of Pegasus 3-D,2005-10-04,46.091,7.1,556
2892,10895,Pinocchio,1940-02-23,82.458,7.1,4858
